CalendarDateKey,planned_departure_time_sfm,avl_order,Arrival_delay,Origin_delay,Dwell_time,Recurrent_delay,Scheduled_travel_time,Preceding_stop_delay,Previous_bus_delay,AP,MP,Light_rain,Light_snow_cold,Light_snow_extra_cold,Cold,Extra_cold,Rain,Snow_cold,weekend
20220108,21600,1,28,12,0,57.0,42,12,42,0,0,0,0,0,0,0,0,0,1
20220108,22500,1,195,176,0,57.0,51,176,28,0,0,0,0,0,0,0,0,0,1
20220108,23400,1,15,7,0,59.0,51,7,195,0,0,0,0,0,0,0,0,0,1
20220108,24300,1,31,13,0,59.0,51,13,15,0,0,0,0,0,0,0,0,0,1
20220108,25200,1,29,8,0,62.0,51,8,31,0,0,0,0,0,0,0,0,0,1
20220108,26100,1,60,44,0,64.0,51,44,29,0,0,0,0,0,0,0,0,0,1
20220108,27000,1,36,28,0,65.0,51,28,60,0,0,0,0,0,0,0,0,0,1
20220108,27900,1,27,12,0,64.0,59,12,36,0,0,0,0,0,0,0,0,0,1
20220108,28800,1,30,22,0,64.0,59,22,27,0,0,0,0,0,0,0,0,0,1
20220108,29700,1,22,6,0,65.0,59,6,30,0,0,0,0,0,0,0,0,0,1
20220108,30600,1,22,7,0,66.0,59,7,22,0,0,0,0,0,0,0,0,0,1
20220108,31500,1,87,84,0,68.0,59,84,22,0,0,0,0,0,0,0,0,0,1
20220108,32400,1,151,143,0,60.0,59,143,87,0,0,0,0,0,0,0,0,0,1
20220108,34200,1,42,20,0,61.0,59,20,15,0,0,0,0,0,0,0,0,0,1
20220108,37200,1,67,79,0,57.0,68,79,-5,0,0,0,0,0,0,0,0,0,1
20220108,39600,1,176,153,0,61.0,68,153,9,0,0,0,0,0,0,0,0,0,1
20220108,43140,1,9,8,0,70.0,68,8,103,0,0,0,0,0,0,0,0,0,1
20220108,46500,1,5,14,0,59.0,76,14,0,0,0,0,0,0,0,0,0,0,1
20220108,49860,1,-8,7,0,58.0,76,7,5,0,0,0,0,0,0,0,0,0,1
20220108,53220,1,13,17,0,60.0,76,17,-3,0,0,0,0,0,0,0,0,0,1
20220108,53640,1,19,24,0,61.0,76,24,13,0,0,0,0,0,0,0,0,0,1
20220108,57000,1,32,54,0,61.0,68,54,63,0,0,0,0,0,0,0,0,0,1
20220108,60300,1,100,96,0,63.0,68,96,36,0,0,0,0,0,0,0,0,0,1
20220108,62820,1,17,14,0,60.0,68,14,55,0,0,0,0,0,0,0,0,0,1
20220108,64440,1,-12,5,0,61.0,68,5,22,0,0,0,0,0,0,0,0,0,1
20220108,65640,1,15,28,0,57.0,68,28,149,0,0,0,0,0,0,0,0,0,1
20220108,72840,1,94,89,0,62.0,59,89,67,0,0,0,0,0,1,0,0,0,1
20220108,75900,1,8,8,0,58.0,59,8,24,0,0,0,0,0,0,0,0,0,1
20220108,76500,1,20,22,0,59.0,59,22,8,0,0,0,0,0,0,0,0,0,1
20220108,77100,1,16,10,0,58.0,59,10,20,0,0,0,0,0,0,0,0,0,1
20220108,77700,1,10,12,0,59.0,59,12,16,0,0,0,0,0,0,0,0,0,1
20220108,78300,1,24,19,0,59.0,59,19,10,0,0,0,0,0,0,0,0,0,1
20220108,78900,1,32,19,0,59.0,59,19,24,0,0,0,0,0,0,0,0,0,1
20220109,21600,1,30,9,0,68.0,42,9,42,0,0,0,0,0,0,0,0,0,1
20220109,23400,1,93,76,0,67.0,42,76,38,0,0,0,0,0,0,0,0,0,1
20220109,24300,1,42,19,0,66.0,42,19,93,0,0,0,0,0,0,0,0,0,1
20220109,25200,1,97,73,0,57.0,42,73,42,0,0,0,0,0,1,0,0,0,1
20220109,26100,1,95,99,0,59.0,51,99,97,0,0,0,0,0,1,0,0,0,1
20220109,27000,1,13,8,0,57.0,51,8,95,0,0,0,0,0,1,0,0,0,1
20220109,28800,1,28,13,0,62.0,51,13,43,0,0,0,0,0,1,0,0,0,1
20220109,29700,1,22,11,0,63.0,51,11,28,0,0,0,0,0,1,0,0,0,1
20220109,30600,1,54,37,0,63.0,51,37,22,0,0,0,0,0,1,0,0,0,1
20220109,31500,1,218,170,0,64.0,51,170,54,0,0,0,0,0,1,0,0,0,1
20220109,32400,1,4,7,0,62.0,59,7,218,0,0,0,0,0,1,0,0,0,1
20220109,33300,1,2,6,0,60.0,59,6,4,0,0,0,0,0,1,0,0,0,1
20220109,34200,1,8,21,0,60.0,59,21,2,0,0,0,0,0,1,0,0,0,1
20220109,35100,1,6,16,0,58.0,59,16,8,0,0,0,0,0,1,0,0,0,1
20220109,36000,1,7,10,0,63.0,59,10,6,0,0,0,0,0,1,0,0,0,1
20220109,36600,1,-4,-5,0,62.0,59,-5,7,0,0,0,0,0,1,0,0,0,1
20220109,37200,1,7,6,0,62.0,59,6,-4,0,0,0,0,0,1,0,0,0,1
20220109,37800,1,14,30,0,62.0,68,30,7,0,0,0,0,0,1,0,0,0,1
20220109,38400,1,37,37,0,61.0,68,37,14,0,0,0,0,0,1,0,0,0,1
20220109,39000,1,11,12,0,61.0,68,12,37,0,0,0,0,0,1,0,0,0,1
20220109,39600,1,-11,11,0,65.0,68,11,11,0,0,0,0,0,0,0,0,0,1
20220109,40200,1,3,23,0,63.0,68,23,-11,0,0,0,0,0,0,0,0,0,1
20220109,40800,1,33,13,0,61.0,68,13,3,0,0,0,0,0,0,0,0,0,1
20220109,41400,1,11,18,0,64.0,68,18,33,0,0,0,0,0,0,0,0,0,1
20220109,42000,1,85,101,0,63.0,68,101,11,0,0,0,0,0,0,0,0,0,1
20220109,42600,1,129,137,0,62.0,68,137,85,0,0,0,0,0,0,0,0,0,1
20220109,43140,1,21,32,0,62.0,68,32,129,0,0,0,0,0,0,0,0,0,1
20220109,43620,1,3,9,0,62.0,68,9,21,0,0,0,0,0,0,0,0,0,1
20220109,44100,1,49,64,0,62.0,68,64,3,0,0,0,0,0,0,0,0,0,1
20220109,44580,1,200,213,0,61.0,68,213,49,0,0,0,0,0,0,0,0,0,1
20220109,45060,1,-14,3,0,60.0,68,3,200,0,0,0,0,0,0,0,0,0,1
20220109,45540,1,22,30,0,60.0,68,30,-14,0,0,0,0,0,0,0,0,0,1
20220109,46020,1,19,10,0,60.0,68,10,22,0,0,0,0,0,0,0,0,0,1
20220109,46500,1,77,83,0,61.0,68,83,19,0,0,0,0,0,0,0,0,0,1
20220109,46980,1,26,41,0,56.0,68,41,77,0,0,0,0,0,0,0,0,0,1
20220109,47460,1,-3,5,0,55.0,68,5,26,0,0,0,0,0,0,0,0,0,1
20220109,47940,1,-9,9,0,56.0,68,9,-3,0,0,0,0,0,0,0,0,0,1
20220109,48420,1,0,10,0,55.0,68,10,-9,0,0,0,0,0,0,0,0,0,1
20220109,48900,1,-23,-4,0,56.0,68,-4,0,0,0,0,0,0,0,0,0,0,1
20220109,49380,1,2,12,0,55.0,68,12,-23,0,0,0,0,0,0,0,0,0,1
20220109,49860,1,292,296,0,55.0,68,296,2,0,0,0,0,0,0,0,0,0,1
20220109,50340,1,4,14,0,56.0,68,14,292,0,0,0,0,0,0,0,0,0,1
20220109,50820,1,4,19,0,61.0,68,19,4,0,0,0,0,0,0,0,0,0,1
20220109,51300,1,10,14,0,60.0,68,14,4,0,0,0,0,0,0,0,0,0,1
20220109,51780,1,94,112,0,60.0,68,112,10,0,0,0,0,0,0,0,0,0,1
20220109,52260,1,31,27,0,59.0,68,27,94,0,0,0,0,0,0,0,0,0,1
20220109,52740,1,4,17,0,60.0,68,17,31,0,0,0,0,0,0,0,0,0,1
20220109,53220,1,-22,-9,0,60.0,68,-9,4,0,0,0,0,0,0,0,0,0,1
20220109,53640,1,68,71,0,60.0,68,71,-22,0,0,0,0,0,0,0,0,0,1
20220109,54120,1,1,13,0,59.0,68,13,68,0,0,0,0,0,0,0,0,0,1
20220109,54600,1,8,24,0,59.0,68,24,1,0,0,0,0,0,0,0,0,0,1
20220109,55080,1,13,25,0,58.0,68,25,8,0,0,0,0,0,0,0,0,0,1
20220109,55560,1,8,7,0,58.0,68,7,13,0,0,0,0,0,0,0,0,0,1
20220109,56040,1,37,44,0,59.0,68,44,8,0,0,0,0,0,0,0,0,0,1
20220109,56520,1,10,12,0,59.0,68,12,37,0,0,0,0,0,0,0,0,0,1
20220109,57000,1,8,18,0,59.0,68,18,10,0,0,0,0,0,0,0,0,0,1
20220109,57480,1,28,39,0,59.0,68,39,8,0,0,0,0,0,0,0,0,0,1
20220109,57960,1,495,492,0,69.0,68,492,28,0,0,0,0,0,0,0,0,0,1
20220109,58380,1,14,22,0,69.0,68,22,495,0,0,0,0,0,0,0,0,0,1
20220109,58860,1,30,20,0,68.0,68,20,14,0,0,0,0,0,0,0,0,0,1
20220109,59340,1,540,549,0,69.0,68,549,30,0,0,0,0,0,0,0,0,0,1
20220109,59820,1,192,199,0,68.0,68,199,540,0,0,0,0,0,0,0,0,0,1
20220109,60300,1,53,58,0,68.0,68,58,192,0,0,0,0,0,0,0,0,0,1
20220109,60780,1,101,112,0,67.0,68,112,53,0,0,0,0,0,0,0,0,0,1
20220109,61260,1,42,55,0,66.0,68,55,101,0,0,0,0,0,0,0,0,0,1
20220109,61740,1,49,33,0,65.0,68,33,42,0,0,0,0,0,0,0,0,0,1
20220109,62280,1,5,8,0,67.0,68,8,49,0,0,0,0,0,0,0,0,0,1
20220109,63360,1,596,596,0,67.0,68,596,6,0,0,0,0,0,0,0,0,0,1
20220109,63900,1,3,21,0,67.0,68,21,596,0,0,0,0,0,0,0,0,0,1
20220109,64440,1,259,268,0,65.0,68,268,3,0,0,0,0,0,0,0,0,0,1
20220109,65040,1,368,375,0,61.0,68,375,259,0,0,0,0,0,0,0,0,0,1
20220109,65640,1,32,36,0,61.0,68,36,368,0,0,0,0,0,0,0,0,0,1
20220109,66240,1,23,22,0,61.0,68,22,32,0,0,0,0,0,0,0,0,0,1
20220109,66840,1,25,30,0,62.0,68,30,23,0,0,0,0,0,0,0,0,0,1
20220109,67440,1,43,48,0,62.0,68,48,25,0,0,0,0,0,0,0,0,0,1
20220109,68040,1,36,29,0,62.0,68,29,43,0,0,0,0,0,0,0,0,0,1
20220109,68640,1,459,444,0,53.0,68,444,36,0,0,0,0,0,0,0,0,0,1
20220109,69240,1,10,29,0,58.0,68,29,459,0,0,0,0,0,0,0,0,0,1
20220109,69840,1,23,33,0,56.0,68,33,10,0,0,0,0,0,0,0,0,0,1
20220109,70440,1,4,14,0,57.0,68,14,23,0,0,0,0,0,0,0,0,0,1
20220109,71040,1,13,13,0,57.0,59,13,4,0,0,0,0,0,0,0,0,0,1
20220109,71640,1,13,14,0,57.0,59,14,13,0,0,0,0,0,0,0,0,0,1
20220109,72240,1,23,23,0,63.0,59,23,13,0,0,0,0,0,1,0,0,0,1
20220109,72840,1,94,84,0,62.0,59,84,23,0,0,0,0,0,1,0,0,0,1
20220109,73440,1,148,150,0,63.0,59,150,94,0,0,0,0,0,1,0,0,0,1
20220109,74040,1,15,20,0,62.0,59,20,148,0,0,0,0,0,1,0,0,0,1
20220109,74640,1,184,181,0,62.0,59,181,15,0,0,0,0,0,1,0,0,0,1
20220109,75300,1,21,1,0,62.0,51,1,184,0,0,0,0,0,1,0,0,0,1
20220109,75900,1,103,103,0,64.0,51,103,21,0,0,0,0,0,1,0,0,0,1
20220109,76500,1,15,6,0,62.0,51,6,103,0,0,0,0,0,1,0,0,0,1
20220109,77100,1,20,12,0,61.0,51,12,15,0,0,0,0,0,1,0,0,0,1
20220109,77820,1,41,16,0,61.0,51,16,20,0,0,0,0,0,1,0,0,0,1
20220109,78540,1,21,4,0,63.0,51,4,41,0,0,0,0,0,1,0,0,0,1
20220110,21600,1,11,9,0,62.0,51,9,77,0,1,0,0,0,1,0,0,0,0
20220110,22200,1,23,17,0,61.0,51,17,11,0,1,0,0,0,1,0,0,0,0
20220110,22800,1,28,13,0,60.0,51,13,23,0,1,0,0,0,1,0,0,0,0
20220110,23400,1,25,22,0,61.0,51,22,28,0,1,0,0,0,1,0,0,0,0
20220110,24000,1,25,11,0,60.0,51,11,25,0,1,0,0,0,1,0,0,0,0
20220110,24600,1,35,15,0,61.0,51,15,25,0,1,0,0,0,1,0,0,0,0
20220110,25020,1,11,1,0,62.0,51,1,35,0,1,0,0,0,1,0,0,0,0
20220110,25440,1,9,15,0,58.0,59,15,11,0,1,0,0,0,1,0,0,0,0
20220110,25860,1,-11,-9,0,60.0,59,-9,26,0,1,0,0,0,1,0,0,0,0
20220110,26220,1,242,238,0,60.0,68,238,-11,0,1,0,0,0,1,0,0,0,0
20220110,26580,1,28,29,0,63.0,68,29,47,0,1,0,0,0,1,0,0,0,0
20220110,26940,1,-8,9,0,63.0,68,9,28,0,1,0,0,0,1,0,0,0,0
20220110,27300,1,-13,-6,0,63.0,68,-6,-8,0,1,0,0,0,1,0,0,0,0
20220110,27600,1,113,121,0,63.0,68,121,-13,0,1,0,0,0,1,0,0,0,0
20220110,27900,1,4,9,0,62.0,68,9,113,0,1,0,0,0,1,0,0,0,0
20220110,28260,1,-7,10,0,62.0,68,10,4,0,1,0,0,0,1,0,0,0,0
20220110,28920,1,2,10,0,61.0,68,10,-7,0,1,0,0,0,1,0,0,0,0
20220110,29220,1,31,34,0,61.0,68,34,2,0,1,0,0,0,1,0,0,0,0
20220110,29520,1,-6,8,0,61.0,68,8,31,0,1,0,0,0,1,0,0,0,0
20220110,29880,1,39,42,0,60.0,68,42,-6,0,1,0,0,0,1,0,0,0,0
20220110,30180,1,50,39,0,61.0,68,39,39,0,1,0,0,0,1,0,0,0,0
20220110,30540,1,9,11,0,62.0,68,11,50,0,1,0,0,0,1,0,0,0,0
20220110,30900,1,12,15,0,62.0,68,15,9,0,1,0,0,0,1,0,0,0,0
20220110,31260,1,34,35,0,62.0,68,35,12,0,1,0,0,0,1,0,0,0,0
20220110,31620,1,4,9,0,63.0,68,9,34,0,1,0,0,0,1,0,0,0,0
20220110,32040,1,8,19,0,63.0,68,19,4,0,1,0,0,0,1,0,0,0,0
20220110,32880,1,81,90,0,65.0,68,90,8,0,0,0,0,0,1,0,0,0,0
20220110,33300,1,47,59,0,64.0,68,59,81,0,0,0,0,0,1,0,0,0,0
20220110,33720,1,37,34,0,63.0,68,34,47,0,0,0,0,0,1,0,0,0,0
20220110,34140,1,26,25,0,64.0,68,25,37,0,0,0,0,0,1,0,0,0,0
20220110,34560,1,133,132,0,64.0,68,132,26,0,0,0,0,0,1,0,0,0,0
20220110,34980,1,-32,-3,0,65.0,68,-3,133,0,0,0,0,0,1,0,0,0,0
20220110,35400,1,-2,14,0,63.0,68,14,-32,0,0,0,0,0,1,0,0,0,0
20220110,35820,1,2,16,0,62.0,68,16,-2,0,0,0,0,0,1,0,0,0,0
20220110,36240,1,-2,18,0,54.0,68,18,2,0,0,0,0,0,1,0,0,0,0
20220110,36660,1,4,8,0,54.0,68,8,-2,0,0,0,0,0,1,0,0,0,0
20220110,37080,1,-1,12,0,55.0,68,12,4,0,0,0,0,0,1,0,0,0,0
20220110,37920,1,29,27,0,55.0,68,27,22,0,0,0,0,0,1,0,0,0,0
20220110,38340,1,39,53,0,56.0,68,53,29,0,0,0,0,0,1,0,0,0,0
20220110,38760,1,11,25,0,56.0,68,25,39,0,0,0,0,0,1,0,0,0,0
20220110,39180,1,20,22,0,56.0,68,22,11,0,0,0,0,0,1,0,0,0,0
20220110,39600,1,6,21,0,56.0,68,21,20,0,0,0,0,0,1,0,0,0,0
20220110,40020,1,-4,7,0,55.0,68,7,6,0,0,0,0,0,1,0,0,0,0
20220110,40440,1,8,10,0,56.0,68,10,-4,0,0,0,0,0,1,0,0,0,0
20220110,40860,1,7,18,0,56.0,68,18,8,0,0,0,0,0,1,0,0,0,0
20220110,41280,1,30,39,0,56.0,68,39,7,0,0,0,0,0,1,0,0,0,0
20220110,41700,1,53,54,0,57.0,68,54,30,0,0,0,0,0,1,0,0,0,0
20220110,42120,1,-1,9,0,57.0,68,9,53,0,0,0,0,0,1,0,0,0,0
20220110,42540,1,-43,-8,0,57.0,68,-8,-1,0,0,0,0,0,1,0,0,0,0
20220110,42960,1,8,18,0,56.0,68,18,-43,0,0,0,0,0,1,0,0,0,0
20220110,43380,1,29,32,0,59.0,68,32,8,0,0,0,0,0,1,0,0,0,0
20220110,43800,1,34,43,0,60.0,68,43,29,0,0,0,0,0,1,0,0,0,0
20220110,44220,1,35,37,0,60.0,68,37,34,0,0,0,0,0,1,0,0,0,0
20220110,44640,1,1,21,0,60.0,68,21,35,0,0,0,0,0,1,0,0,0,0
20220110,45060,1,70,72,0,59.0,68,72,1,0,0,0,0,0,1,0,0,0,0
20220110,45480,1,-3,11,0,60.0,68,11,70,0,0,0,0,0,1,0,0,0,0
20220110,45900,1,22,26,0,60.0,68,26,-3,0,0,0,0,0,1,0,0,0,0
20220110,46320,1,50,57,0,60.0,68,57,22,0,0,0,0,0,1,0,0,0,0
20220110,46680,1,17,9,0,60.0,68,9,50,0,0,0,0,0,1,0,0,0,0
20220110,47100,1,29,33,0,66.0,68,33,17,0,0,0,0,0,1,0,0,0,0
20220110,47520,1,57,62,0,66.0,68,62,29,0,0,0,0,0,1,0,0,0,0
20220110,47940,1,24,24,0,66.0,68,24,57,0,0,0,0,0,1,0,0,0,0
20220110,48360,1,31,39,0,66.0,68,39,24,0,0,0,0,0,1,0,0,0,0
20220110,48780,1,3,14,0,65.0,68,14,31,0,0,0,0,0,1,0,0,0,0
20220110,49200,1,0,9,0,65.0,68,9,3,0,0,0,0,0,1,0,0,0,0
20220110,49620,1,-2,14,0,64.0,68,14,0,0,0,0,0,0,1,0,0,0,0
20220110,49980,1,2,8,0,64.0,68,8,-2,0,0,0,0,0,1,0,0,0,0
20220110,50340,1,17,25,0,63.0,68,25,2,0,0,0,0,0,1,0,0,0,0
20220110,50700,1,9,15,0,62.0,68,15,17,0,0,0,0,0,1,0,0,0,0
20220110,51060,1,11,29,0,62.0,68,29,9,0,0,0,0,0,1,0,0,0,0
20220110,51420,1,13,12,0,61.0,68,12,11,0,0,0,0,0,1,0,0,0,0
20220110,51780,1,5,22,0,61.0,68,22,13,0,0,0,0,0,1,0,0,0,0
20220110,52140,1,12,24,0,60.0,68,24,5,0,0,0,0,0,1,0,0,0,0
20220110,52500,1,50,44,0,60.0,68,44,12,0,0,0,0,0,1,0,0,0,0
20220110,52860,1,131,152,0,61.0,76,152,50,0,0,0,0,0,1,0,0,0,0
20220110,53220,1,37,58,0,61.0,76,58,131,0,0,0,0,0,1,0,0,0,0
20220110,53580,1,3,9,0,60.0,76,9,37,0,0,0,0,0,1,0,0,0,0
20220110,53940,1,-3,16,0,61.0,76,16,3,0,0,0,0,0,1,0,0,0,0
20220110,54300,1,35,39,0,61.0,76,39,-3,1,0,0,0,0,1,0,0,0,0
20220110,54660,1,-17,6,0,62.0,76,6,35,1,0,0,0,0,1,0,0,0,0
20220110,55320,1,-15,3,0,61.0,76,3,-5,1,0,0,0,0,1,0,0,0,0
20220110,55620,1,14,19,0,61.0,76,19,-15,1,0,0,0,0,1,0,0,0,0
20220110,56220,1,9,17,0,61.0,76,17,-2,1,0,0,0,0,1,0,0,0,0
20220110,56520,1,19,23,0,62.0,76,23,9,1,0,0,0,0,1,0,0,0,0
20220110,56820,1,67,77,0,62.0,76,77,19,1,0,0,0,0,1,0,0,0,0
20220110,57120,1,-18,9,0,62.0,76,9,67,1,0,0,0,0,1,0,0,0,0
20220110,57420,1,-12,17,0,62.0,84,17,-18,1,0,0,0,0,1,0,0,0,0
20220110,57720,1,14,21,0,65.0,84,21,-12,1,0,0,0,0,1,0,0,0,0
20220110,58020,1,77,102,0,66.0,84,102,14,1,0,0,0,0,1,0,0,0,0
20220110,58320,1,-12,5,0,66.0,84,5,77,1,0,0,0,0,1,0,0,0,0
20220110,58620,1,4,31,0,66.0,84,31,-12,1,0,0,0,0,1,0,0,0,0
20220110,58920,1,4,29,0,65.0,84,29,4,1,0,0,0,0,1,0,0,0,0
20220110,59220,1,-18,4,0,65.0,84,4,4,1,0,0,0,0,1,0,0,0,0
20220110,59520,1,2,33,0,65.0,84,33,-18,1,0,0,0,0,1,0,0,0,0
20220110,59820,1,8,40,0,64.0,84,40,2,1,0,0,0,0,1,0,0,0,0
20220110,60120,1,-10,16,0,63.0,84,16,8,1,0,0,0,0,1,0,0,0,0
20220110,60420,1,-1,20,0,63.0,84,20,-10,1,0,0,0,0,1,0,0,0,0
20220110,60720,1,-18,10,0,63.0,84,10,-1,1,0,0,0,0,1,0,0,0,0
20220110,61020,1,11,28,0,63.0,84,28,-18,1,0,0,0,0,1,0,0,0,0
20220110,61320,1,183,196,0,64.0,84,196,11,1,0,0,0,0,1,0,0,0,0
20220110,61620,1,4,22,0,64.0,84,22,183,1,0,0,0,0,1,0,0,0,0
20220110,61920,1,60,88,0,64.0,84,88,4,1,0,0,0,0,1,0,0,0,0
20220110,62220,1,-14,-3,0,64.0,76,-3,60,1,0,0,0,0,1,0,0,0,0
20220110,62520,1,-9,10,0,64.0,76,10,-14,1,0,0,0,0,1,0,0,0,0
20220110,62820,1,-4,9,0,64.0,76,9,-9,1,0,0,0,0,1,0,0,0,0
20220110,63120,1,-12,7,0,63.0,76,7,-4,1,0,0,0,0,1,0,0,0,0
20220110,63840,1,-1,14,0,63.0,76,14,-12,1,0,0,0,0,1,0,0,0,0
20220110,64200,1,20,30,0,63.0,76,30,-1,1,0,0,0,0,1,0,0,0,0
20220110,64560,1,-7,-4,0,63.0,68,-4,20,1,0,0,0,0,1,0,0,0,0
20220110,64920,1,8,16,0,63.0,68,16,-7,1,0,0,0,0,1,0,0,0,0
20220110,65280,1,12,22,0,62.0,68,22,8,1,0,0,0,0,1,0,0,0,0
20220110,65640,1,7,9,0,62.0,68,9,12,1,0,0,0,0,1,0,0,0,0
20220110,66000,1,45,50,0,62.0,68,50,7,1,0,0,0,0,1,0,0,0,0
20220110,66360,1,41,44,0,62.0,68,44,45,1,0,0,0,0,1,0,0,0,0
20220110,66720,1,9,21,0,63.0,68,21,41,1,0,0,0,0,1,0,0,0,0
20220110,67080,1,4,20,0,62.0,68,20,9,1,0,0,0,0,1,0,0,0,0
20220110,67440,1,16,9,0,62.0,68,9,4,1,0,0,0,0,1,0,0,0,0
20220110,67800,1,-9,-7,0,62.0,68,-7,16,1,0,0,0,0,1,0,0,0,0
20220110,68220,1,70,72,0,63.0,59,72,-9,1,0,0,0,0,1,0,0,0,0
20220110,68640,1,11,16,0,60.0,59,16,70,0,0,0,0,0,1,0,0,0,0
20220110,69060,1,23,26,0,59.0,59,26,11,0,0,0,0,0,1,0,0,0,0
20220110,69480,1,21,19,0,59.0,59,19,23,0,0,0,0,0,1,0,0,0,0
20220110,69900,1,25,20,0,59.0,59,20,21,0,0,0,0,0,1,0,0,0,0
20220110,70320,1,589,601,0,59.0,59,601,25,0,0,0,0,0,1,0,0,0,0
20220110,70740,1,35,21,0,58.0,59,21,589,0,0,0,0,0,1,0,0,0,0
20220110,71160,1,36,34,0,60.0,59,34,35,0,0,0,0,0,1,0,0,0,0
20220110,71580,1,14,13,0,60.0,59,13,36,0,0,0,0,0,1,0,0,0,0
20220110,72000,1,14,11,0,61.0,59,11,14,0,0,0,0,0,1,0,0,0,0
20220110,72420,1,13,5,0,61.0,59,5,14,0,0,0,0,0,1,0,0,0,0
20220110,72840,1,39,43,0,62.0,59,43,13,0,0,0,0,0,1,0,0,0,0
20220110,73260,1,40,48,0,61.0,59,48,39,0,0,0,0,0,1,0,0,0,0
20220110,73740,1,60,60,0,60.0,59,60,40,0,0,0,0,0,1,0,0,0,0
20220110,74220,1,52,19,0,60.0,59,19,60,0,0,0,0,0,1,0,0,0,0
20220110,74640,1,24,-7,0,62.0,59,-7,52,0,0,0,0,0,1,0,0,0,0
20220110,75120,1,9,11,0,64.0,51,11,24,0,0,0,0,0,1,0,0,0,0
20220110,75600,1,168,166,0,61.0,51,166,9,0,0,0,0,0,1,0,0,0,0
20220110,76080,1,8,12,0,60.0,51,12,168,0,0,0,0,0,1,0,0,0,0
20220110,76560,1,59,40,0,58.0,51,40,8,0,0,0,0,0,1,0,0,0,0
20220110,77160,1,18,12,0,60.0,51,12,59,0,0,0,0,0,1,0,0,0,0
20220110,77820,1,23,9,0,60.0,51,9,18,0,0,0,0,0,1,0,0,0,0
20220110,78540,1,23,11,0,60.0,51,11,23,0,0,0,0,0,1,0,0,0,0
20220111,21600,1,24,14,0,63.0,51,14,48,0,1,0,0,0,1,0,0,0,0
20220111,22200,1,23,10,0,63.0,51,10,24,0,1,0,0,0,1,0,0,0,0
20220111,22800,1,27,6,0,63.0,51,6,23,0,1,0,0,0,1,0,0,0,0
20220111,23400,1,22,11,0,64.0,51,11,27,0,1,0,0,0,1,0,0,0,0
20220111,24000,1,29,19,0,64.0,51,19,22,0,1,0,0,0,1,0,0,0,0
20220111,24600,1,47,57,0,63.0,51,57,29,0,1,0,0,0,1,0,0,0,0
20220111,25020,1,23,22,0,62.0,51,22,47,0,1,0,0,0,1,0,0,0,0
20220111,25440,1,8,15,0,57.0,59,15,23,0,1,0,0,0,1,0,0,0,0
20220111,25860,1,174,172,0,61.0,59,172,514,0,1,0,0,0,1,0,0,0,0
20220111,26220,1,-5,5,0,61.0,68,5,174,0,1,0,0,0,1,0,0,0,0
20220111,26580,1,10,8,0,61.0,68,8,-3,0,1,0,0,0,1,0,0,0,0
20220111,26940,1,-6,6,0,61.0,68,6,10,0,1,0,0,0,1,0,0,0,0
20220111,27300,1,21,32,0,61.0,68,32,-6,0,1,0,0,0,1,0,0,0,0
20220111,27600,1,-2,9,0,61.0,68,9,21,0,1,0,0,0,1,0,0,0,0
20220111,27900,1,20,14,0,60.0,68,14,-2,0,1,0,0,0,1,0,0,0,0
20220111,28260,1,17,7,0,61.0,68,7,20,0,1,0,0,0,1,0,0,0,0
20220111,28560,1,5,10,0,62.0,68,10,17,0,1,0,0,0,1,0,0,0,0
20220111,28920,1,29,42,0,67.0,68,42,5,0,1,0,0,0,0,0,0,0,0
20220111,29220,1,232,233,0,66.0,68,233,29,0,1,0,0,0,0,0,0,0,0
20220111,29520,1,18,12,0,66.0,68,12,232,0,1,0,0,0,0,0,0,0,0
20220111,29880,1,46,46,0,67.0,68,46,18,0,1,0,0,0,0,0,0,0,0
20220111,30180,1,3,14,0,67.0,68,14,46,0,1,0,0,0,0,0,0,0,0
20220111,30540,1,28,43,0,66.0,68,43,3,0,1,0,0,0,0,0,0,0,0
20220111,30900,1,20,24,0,65.0,68,24,28,0,1,0,0,0,0,0,0,0,0
20220111,31260,1,20,13,0,65.0,68,13,20,0,1,0,0,0,0,0,0,0,0
20220111,31620,1,74,77,0,66.0,68,77,20,0,1,0,0,0,0,0,0,0,0
20220111,32040,1,105,123,0,66.0,68,123,74,0,1,0,0,0,0,0,0,0,0
20220111,32460,1,28,29,0,59.0,68,29,105,0,0,0,0,0,0,0,0,0,0
20220111,32880,1,53,44,0,60.0,68,44,28,0,0,0,0,0,0,0,0,0,0
20220111,33300,1,512,525,0,61.0,68,525,53,0,0,0,0,0,0,0,0,0,0
20220111,33720,1,-7,1,0,61.0,68,1,512,0,0,0,0,0,0,0,0,0,0
20220111,34140,1,10,16,0,61.0,68,16,-7,0,0,0,0,0,0,0,0,0,0
20220111,34560,1,6,19,0,61.0,68,19,10,0,0,0,0,0,0,0,0,0,0
20220111,34980,1,50,54,0,61.0,68,54,6,0,0,0,0,0,0,0,0,0,0
20220111,35400,1,6,9,0,61.0,68,9,50,0,0,0,0,0,0,0,0,0,0
20220111,35820,1,2,8,0,61.0,68,8,6,0,0,0,0,0,0,0,0,0,0
20220111,36240,1,0,8,0,57.0,68,8,2,0,0,0,0,0,0,0,0,0,0
20220111,36660,1,32,39,0,58.0,68,39,0,0,0,0,0,0,0,0,0,0,0
